"customer","quarter","purchase","ret_expense","male","married","income","first_purchase","loyalty","lag_purchase","avg_order_value"
106,3,1,30.1575088265901,1,0,1,94.07,0,1,319.37
106,4,1,33.6964294887379,1,0,1,94.07,0,1,313.295
106,5,1,20.7962398480339,1,0,1,94.07,0,1,291.216
106,6,1,24.0775036350404,1,0,1,94.07,0,1,298.15166667
106,7,1,32.1584735958551,1,0,1,94.07,0,1,286.98142857
106,8,1,25.1369168639857,1,0,1,94.07,0,1,277.67875
106,9,0,23.2997571388959,1,0,1,94.07,0,1,246.82555556
106,10,0,0,1,0,1,94.07,0,0,222.143
106,11,0,0,1,0,1,94.07,0,0,201.94818182
107,2,1,26.6912870592895,1,0,1,140.16,1,1,233.365
107,3,1,33.0573099721907,1,0,1,140.16,1,1,262.29666667
107,4,1,24.5845849744594,1,0,1,140.16,1,1,311.23
107,5,1,50.8321839017848,1,0,1,140.16,1,1,368.236
107,6,1,49.5463741969933,1,0,1,140.16,1,1,421.45666667
107,7,1,61.5437460582422,1,0,1,140.16,1,1,465.58142857
107,8,1,46.0890404902874,1,0,1,140.16,1,1,470.8825
107,9,1,56.7519610761053,1,0,1,140.16,1,1,494.14555556
107,10,1,58.5292212754035,1,0,1,140.16,1,1,524.479
107,11,1,64.0426068022857,1,0,1,140.16,1,1,519.76636364
108,2,1,30.6412052139642,0,0,0,57.57,1,1,300.395
108,3,1,21.7973448419911,0,0,0,57.57,1,1,329.82333333
108,4,1,32.9710112078688,0,0,0,57.57,1,1,364.4975
108,5,1,34.899781012675,0,0,0,57.57,1,1,327.964
108,6,1,28.0290250063224,0,0,0,57.57,1,1,319.215
108,7,1,31.2456959974474,0,0,0,57.57,1,1,307.37571429
108,8,1,26.3518247295262,0,0,0,57.57,1,1,291.36875
108,9,0,29.9857633722593,0,0,0,57.57,1,1,258.99444444
108,10,0,7.75782576973201,0,0,0,57.57,1,0,233.095
108,11,1,0,0,0,0,57.57,1,0,213.19727273
109,2,1,25.1280105872199,1,1,0,134.57,1,1,180.4
109,3,1,1.06387672421582,1,1,0,134.57,1,1,192.10666667
109,4,1,14.5651341023852,1,1,0,134.57,1,1,195
109,5,1,33.894652184333,1,1,0,134.57,1,1,216.952
109,6,1,39.5693155062691,1,1,0,134.57,1,1,256.67
109,7,1,26.7611826332029,1,1,0,134.57,1,1,268.74428571
109,8,1,19.5660675300788,1,1,0,134.57,1,1,268.2975
109,9,1,26.9572800730696,1,1,0,134.57,1,1,269.86
109,10,1,22.3167330284421,1,1,0,134.57,1,1,278.907
109,11,1,37.0391945655313,1,1,0,134.57,1,1,278.76818182
110,2,1,17.4539750542239,0,1,0,77.66,0,1,207.5
110,3,1,16.7285034426541,0,1,0,77.66,0,1,187.07666667
110,4,0,1.46726002216702,0,1,0,77.66,0,1,140.3075
110,5,0,0,0,1,0,77.66,0,0,112.246
110,6,0,0,0,1,0,77.66,0,0,93.538333333
110,7,0,0,0,1,0,77.66,0,0,80.175714286
110,8,0,0,0,1,0,77.66,0,0,70.15375
110,9,1,0,0,1,0,77.66,0,0,71.858888889
110,10,0,5.43765403685164,0,1,0,77.66,0,1,64.673
110,11,0,0,0,1,0,77.66,0,0,58.793636364
111,2,1,19.2278067541423,1,0,1,43.88,1,1,179.815
111,3,1,22.7027742174019,1,0,1,43.88,1,1,245.38
111,4,1,34.6024567084129,1,0,1,43.88,1,1,303.9075
111,5,1,25.8221577358914,1,0,1,43.88,1,1,318.134
111,6,1,34.6815199879425,1,0,1,43.88,1,1,328.115
111,7,1,39.2367943584532,1,0,1,43.88,1,1,309.98714286
111,8,1,16.5748832387933,1,0,1,43.88,1,1,296.15125
111,9,1,21.5758500730322,1,0,1,43.88,1,1,297.79555556
111,10,1,23.3344126334542,1,0,1,43.88,1,1,293.44
111,11,1,20.26121971177,1,0,1,43.88,1,1,292.74818182
112,2,1,12.4882263760648,1,0,0,64.61,1,1,211.31
112,3,1,7.03051863571282,1,0,0,64.61,1,1,234.14333333
112,4,1,17.9538765867587,1,0,0,64.61,1,1,236.095
112,5,1,19.6962294312847,1,0,0,64.61,1,1,236.21
112,6,1,30.7189999223784,1,0,0,64.61,1,1,255.275
112,7,1,19.9654736289405,1,0,0,64.61,1,1,279.99428571
112,8,1,35.6692990521873,1,0,0,64.61,1,1,278.73375
112,9,1,29.6072770301227,1,0,0,64.61,1,1,272.72888889
112,10,1,30.0021508589905,1,0,0,64.61,1,1,278.113
112,11,1,21.5718162695405,1,0,0,64.61,1,1,278.72727273
113,2,1,17.2894468448096,0,0,0,158.24,0,1,237.425
113,3,0,0,0,0,0,158.24,0,1,158.28333333
113,4,0,0,0,0,0,158.24,0,0,118.7125
113,5,0,0,0,0,0,158.24,0,0,94.97
113,6,0,0,0,0,0,158.24,0,0,79.141666667
113,7,0,0,0,0,0,158.24,0,0,67.835714286
113,8,0,0,0,0,0,158.24,0,0,59.35625
113,9,0,0,0,0,0,158.24,0,0,52.761111111
113,10,0,0,0,0,0,158.24,0,0,47.485
113,11,0,0,0,0,0,158.24,0,0,43.168181818
114,2,1,18.7897088014178,1,0,0,167.9,1,1,251.59
114,3,1,18.0909455491695,1,0,0,167.9,1,1,238.1
114,4,1,28.2420834351378,1,0,0,167.9,1,1,246.6625
114,5,1,25.0599521594419,1,0,0,167.9,1,1,247.428
114,6,0,22.6649370574939,1,0,0,167.9,1,1,206.19
114,7,0,2.0701408610741,1,0,0,167.9,1,0,176.73428571
114,8,0,0,1,0,0,167.9,1,0,154.6425
114,9,1,0,1,0,0,167.9,1,0,152.17444444
114,10,1,17.9496178997064,1,0,0,167.9,1,1,162.629
114,11,1,17.4144036104958,1,0,0,167.9,1,1,169.20181818
115,2,1,30.8632918347535,1,0,1,53.01,1,1,206.83
115,3,1,18.4930760643737,1,0,1,53.01,1,1,237.49666667
115,4,1,19.806702423715,1,0,1,53.01,1,1,254.425
115,5,1,35.4041932444249,1,0,1,53.01,1,1,285.364
115,6,1,34.7824212484531,1,0,1,53.01,1,1,321.64666667
115,7,1,35.1794762557521,1,0,1,53.01,1,1,313.66714286
115,8,1,38.7841661571437,1,0,1,53.01,1,1,304.79375
115,9,1,36.8581184204252,1,0,1,53.01,1,1,288.06444444
115,10,0,26.2850149503864,1,0,1,53.01,1,1,259.258
115,11,0,0.0570906536632307,1,0,1,53.01,1,0,235.68909091
116,2,1,34.2823315065329,0,1,1,142.2,0,1,262.105
116,3,1,29.846781332665,0,1,1,142.2,0,1,262.3
116,4,1,36.459214062255,0,1,1,142.2,0,1,258.6675
116,5,1,26.1745790962775,0,1,1,142.2,0,1,257.002
116,6,1,33.053478137043,0,1,1,142.2,0,1,248.22833333
116,7,1,30.2169468983313,0,1,1,142.2,0,1,238.75857143
116,8,1,28.6751547364812,0,1,1,142.2,0,1,241.71
116,9,1,26.5495596604263,0,1,1,142.2,0,1,235.51888889
116,10,1,21.6733125584566,0,1,1,142.2,0,1,235.401
116,11,1,23.9794821411413,0,1,1,142.2,0,1,244.64090909
117,2,0,0,1,1,0,149.87,1,1,41.175
117,3,0,0,1,1,0,149.87,1,0,27.45
117,4,0,0,1,1,0,149.87,1,0,20.5875
117,5,0,0,1,1,0,149.87,1,0,16.47
117,6,0,0,1,1,0,149.87,1,0,13.725
117,7,0,0,1,1,0,149.87,1,0,11.764285714
117,8,0,0,1,1,0,149.87,1,0,10.29375
117,9,0,0,1,1,0,149.87,1,0,9.15
117,10,0,0,1,1,0,149.87,1,0,8.235
117,11,0,0,1,1,0,149.87,1,0,7.4863636364
118,2,0,0,1,0,0,151.68,1,1,92.315
118,3,0,0,1,0,0,151.68,1,0,61.543333333
118,4,0,0,1,0,0,151.68,1,0,46.1575
118,5,0,0,1,0,0,151.68,1,0,36.926
118,6,0,0,1,0,0,151.68,1,0,30.771666667
118,7,0,0,1,0,0,151.68,1,0,26.375714286
118,8,0,0,1,0,0,151.68,1,0,23.07875
118,9,0,0,1,0,0,151.68,1,0,20.514444444
118,10,0,0,1,0,0,151.68,1,0,18.463
118,11,0,0,1,0,0,151.68,1,0,16.784545455
119,2,1,32.4841682143357,1,0,1,192.37,1,1,304.91
119,3,1,38.8388455933297,1,0,1,192.37,1,1,301.86
119,4,1,30.5666356194437,1,0,1,192.37,1,1,329.615
119,5,1,33.3187103877881,1,0,1,192.37,1,1,327.578
119,6,0,20.9753337621982,1,0,1,192.37,1,1,272.98166667
119,7,0,3.75751869320026,1,0,1,192.37,1,0,233.98428571
119,8,0,0.736246154940388,1,0,1,192.37,1,0,204.73625
119,9,0,0,1,0,1,192.37,1,0,181.98777778
119,10,0,0,1,0,1,192.37,1,0,163.789
119,11,0,0,1,0,1,192.37,1,0,148.89909091
120,2,1,32.5516298931474,0,1,1,179.64,1,1,285.78
120,3,1,47.4227139464327,0,1,1,179.64,1,1,331.30333333
120,4,1,34.8981958182527,0,1,1,179.64,1,1,334.62
120,5,1,41.7072080889053,0,1,1,179.64,1,1,320.202
120,6,1,29.9985975177699,0,1,1,179.64,1,1,308.18333333
120,7,1,31.7095903257972,0,1,1,179.64,1,1,306.62714286
120,8,1,38.3753564946418,0,1,1,179.64,1,1,308.66625
120,9,1,31.9963444669521,0,1,1,179.64,1,1,320.69888889
120,10,1,25.4578198107833,0,1,1,179.64,1,1,325.929
120,11,1,45.5947547524161,0,1,1,179.64,1,1,320.60272727
121,2,1,26.3982354744827,1,0,0,63.45,1,1,303.23
121,3,0,4.37992024626467,1,0,0,63.45,1,1,202.15333333
121,4,0,2.53451874825656,1,0,0,63.45,1,0,151.615
121,5,0,9.30807415723503,1,0,0,63.45,1,0,121.292
121,6,0,0,1,0,0,63.45,1,0,101.07666667
121,7,0,0,1,0,0,63.45,1,0,86.637142857
121,8,0,0,1,0,0,63.45,1,0,75.8075
121,9,0,0,1,0,0,63.45,1,0,67.384444444
121,10,0,0,1,0,0,63.45,1,0,60.646
121,11,0,0,1,0,0,63.45,1,0,55.132727273
122,2,1,24.0849130940206,0,0,0,160.84,0,1,248.15
122,3,1,16.6160103031147,0,0,0,160.84,0,1,239.18666667
122,4,1,14.8593142224186,0,0,0,160.84,0,1,220.11
122,5,1,14.2669160032944,0,0,0,160.84,0,1,209.258
122,6,0,0,0,0,0,160.84,0,1,174.38166667
122,7,0,0,0,0,0,160.84,0,0,149.47
122,8,0,0,0,0,0,160.84,0,0,130.78625
122,9,0,0,0,0,0,160.84,0,0,116.25444444
122,10,0,0,0,0,0,160.84,0,0,104.629
122,11,0,0,0,0,0,160.84,0,0,95.117272727
123,2,1,22.8139741535611,0,1,1,71.93,0,1,260.235
123,3,1,22.7510858790239,0,1,1,71.93,0,1,271.42333333
123,4,0,9.44172308007566,0,1,1,71.93,0,1,203.5675
123,5,0,0,0,1,1,71.93,0,0,162.854
123,6,0,0,0,1,1,71.93,0,0,135.71166667
123,7,0,0,0,1,1,71.93,0,0,116.32428571
123,8,0,0,0,1,1,71.93,0,0,101.78375
123,9,0,0,0,1,1,71.93,0,0,90.474444444
123,10,0,0,0,1,1,71.93,0,0,81.427
123,11,0,0,0,1,1,71.93,0,0,74.024545455
124,2,1,24.0197331172317,1,1,1,127.66,1,1,173.54
124,3,1,27.6028445574889,1,1,1,127.66,1,1,202.31333333
124,4,1,37.9682218627777,1,1,1,127.66,1,1,224.35
124,5,0,18.5126263883497,1,1,1,127.66,1,1,179.48
124,6,0,0,1,1,1,127.66,1,0,149.56666667
124,7,0,0,1,1,1,127.66,1,0,128.2
124,8,0,0,1,1,1,127.66,1,0,112.175
124,9,0,0,1,1,1,127.66,1,0,99.711111111
124,10,0,0,1,1,1,127.66,1,0,89.74
124,11,0,0,1,1,1,127.66,1,0,81.581818182
125,2,0,0,0,1,0,147.76,0,1,53.76
125,3,0,0,0,1,0,147.76,0,0,35.84
125,4,0,0,0,1,0,147.76,0,0,26.88
125,5,0,0,0,1,0,147.76,0,0,21.504
125,6,0,0,0,1,0,147.76,0,0,17.92
125,7,0,0,0,1,0,147.76,0,0,15.36
125,8,0,0,0,1,0,147.76,0,0,13.44
125,9,0,0,0,1,0,147.76,0,0,11.946666667
125,10,0,0,0,1,0,147.76,0,0,10.752
125,11,0,0,0,1,0,147.76,0,0,9.7745454545
126,2,1,39.5915880307456,1,0,1,179.65,0,1,339.665
126,3,1,27.733493785688,1,0,1,179.65,0,1,351.15
126,4,1,37.3781333776854,1,0,1,179.65,0,1,390.035
126,5,1,32.1638961838733,1,0,1,179.65,0,1,383.396
126,6,1,42.1847794698762,1,0,1,179.65,0,1,361.73
126,7,0,34.7550395768722,1,0,1,179.65,0,1,310.05428571
126,8,0,6.88027522589055,1,0,1,179.65,0,0,271.2975
126,9,0,3.40225221642939,1,0,1,179.65,0,0,241.15333333
126,10,0,1.30805218753162,1,0,1,179.65,0,0,217.038
126,11,0,0,1,0,1,179.65,0,0,197.30727273
127,2,1,13.3178648578341,0,0,1,60.8,1,1,142.97
127,3,0,9.42046346505667,0,0,1,60.8,1,1,95.313333333
127,4,0,0,0,0,1,60.8,1,0,71.485
127,5,0,0,0,0,1,60.8,1,0,57.188
127,6,0,0,0,0,1,60.8,1,0,47.656666667
127,7,0,0,0,0,1,60.8,1,0,40.848571429
127,8,0,0,0,0,1,60.8,1,0,35.7425
127,9,1,0,0,0,1,60.8,1,0,46.611111111
127,10,1,9.15876612680292,0,0,1,60.8,1,1,53.8
127,11,1,0,0,0,1,60.8,1,1,63.441818182
128,2,1,24.8466472315273,1,0,0,58.71,1,1,218.82
128,3,1,15.8434825756836,1,0,0,58.71,1,1,201.13
128,4,0,4.66325107809499,1,0,0,58.71,1,1,150.8475
128,5,0,0,1,0,0,58.71,1,0,120.678
128,6,0,0,1,0,0,58.71,1,0,100.565
128,7,0,0,1,0,0,58.71,1,0,86.198571429
128,8,0,0,1,0,0,58.71,1,0,75.42375
128,9,0,0,1,0,0,58.71,1,0,67.043333333
128,10,0,0,1,0,0,58.71,1,0,60.339
128,11,0,0,1,0,0,58.71,1,0,54.853636364
129,2,1,7.17094879172413,1,0,1,191.54,1,1,184.01
129,3,1,20.1917337867566,1,0,1,191.54,1,1,209.59666667
129,4,0,16.3157286859718,1,0,1,191.54,1,1,157.1975
129,5,0,0,1,0,1,191.54,1,0,125.758
129,6,0,0,1,0,1,191.54,1,0,104.79833333
129,7,0,0,1,0,1,191.54,1,0,89.827142857
129,8,0,0,1,0,1,191.54,1,0,78.59875
129,9,0,0,1,0,1,191.54,1,0,69.865555556
129,10,0,0,1,0,1,191.54,1,0,62.879
129,11,0,0,1,0,1,191.54,1,0,57.162727273
130,2,1,22.2826965127099,1,0,0,94.21,1,1,197.215
130,3,1,16.7214592408715,1,0,0,94.21,1,1,197.44666667
130,4,1,29.2984674516746,1,0,0,94.21,1,1,232.7575
130,5,1,24.8162329035801,1,0,0,94.21,1,1,239.02
130,6,1,27.6935040446122,1,0,0,94.21,1,1,241.05
130,7,1,18.457335358685,1,0,0,94.21,1,1,237.75714286
130,8,1,34.5318701273393,1,0,0,94.21,1,1,244.85
130,9,1,25.3029838158653,1,0,0,94.21,1,1,260.34666667
130,10,1,31.139078443698,1,0,0,94.21,1,1,259.292
130,11,1,24.0082877324168,1,0,0,94.21,1,1,255.17181818
131,2,0,14.3193333632746,1,0,1,69.43,1,1,98.675
131,3,0,0,1,0,1,69.43,1,0,65.783333333
131,4,0,0,1,0,1,69.43,1,0,49.3375
131,5,0,0,1,0,1,69.43,1,0,39.47
131,6,0,0,1,0,1,69.43,1,0,32.891666667
131,7,1,0,1,0,1,69.43,1,0,40.701428571
131,8,1,0,1,0,1,69.43,1,1,57.40125
131,9,1,10.7214969433639,1,0,1,69.43,1,1,75.993333333
131,10,1,5.25302409188443,1,0,1,69.43,1,1,95.364
131,11,1,4.97080154043861,1,0,1,69.43,1,1,107.05636364
132,2,0,18.6934875450117,0,0,0,130.24,1,1,120.385
132,3,0,0,0,0,0,130.24,1,0,80.256666667
132,4,0,0,0,0,0,130.24,1,0,60.1925
132,5,0,0,0,0,0,130.24,1,0,48.154
132,6,0,0,0,0,0,130.24,1,0,40.128333333
132,7,0,0,0,0,0,130.24,1,0,34.395714286
132,8,0,0,0,0,0,130.24,1,0,30.09625
132,9,0,0,0,0,0,130.24,1,0,26.752222222
132,10,0,0,0,0,0,130.24,1,0,24.077
132,11,0,0,0,0,0,130.24,1,0,21.888181818
133,2,1,40.5498977260839,0,0,0,182.67,1,1,332.77
133,3,1,41.292411425195,0,0,0,182.67,1,1,310.71333333
133,4,1,25.586815701396,0,0,0,182.67,1,1,286.9125
133,5,0,25.7675288875089,0,0,0,182.67,1,1,229.53
133,6,0,0.634924107485014,0,0,0,182.67,1,0,191.275
133,7,0,0.855496842634594,0,0,0,182.67,1,0,163.95
133,8,0,0,0,0,0,182.67,1,0,143.45625
133,9,0,0,0,0,0,182.67,1,0,127.51666667
133,10,0,0,0,0,0,182.67,1,0,114.765
133,11,0,0,0,0,0,182.67,1,0,104.33181818
134,2,1,25.57847514235,1,0,0,62.39,1,1,231.075
134,3,1,22.1907115559504,1,0,0,62.39,1,1,215.15
134,4,1,18.5915590250438,1,0,0,62.39,1,1,221.635
134,5,1,18.7592301615752,1,0,0,62.39,1,1,215.75
134,6,1,23.5370851466951,1,0,0,62.39,1,1,210.99166667
134,7,1,18.8106540674417,1,0,0,62.39,1,1,201.70142857
134,8,0,8.7689510842399,1,0,0,62.39,1,1,176.48875
134,9,0,0,1,0,0,62.39,1,0,156.87888889
134,10,0,0,1,0,0,62.39,1,0,141.191
134,11,0,0,1,0,0,62.39,1,0,128.35545455
135,2,1,11.817041052289,0,0,1,160.51,1,1,224.3
135,3,1,12.7920461575172,0,0,1,160.51,1,1,226.03
135,4,1,36.7324142570801,0,0,1,160.51,1,1,262.67
135,5,1,26.575755326446,0,0,1,160.51,1,1,275.966
135,6,1,17.6489239434818,0,0,1,160.51,1,1,275.955
135,7,1,30.5230509141621,0,0,1,160.51,1,1,281.8
135,8,1,41.7689242814754,0,0,1,160.51,1,1,291.85625
135,9,1,39.6930184319024,0,0,1,160.51,1,1,312.96
135,10,1,38.1793635879863,0,0,1,160.51,1,1,313.23
135,11,1,43.3550386680116,0,0,1,160.51,1,1,313.05636364
136,2,1,26.2289247097413,1,0,1,200.08,1,1,200.98
136,3,1,17.9154949330371,1,0,1,200.08,1,1,208.50333333
136,4,1,26.954446509759,1,0,1,200.08,1,1,249.4825
136,5,1,48.9739499287603,1,0,1,200.08,1,1,303.774
136,6,1,40.0790161164262,1,0,1,200.08,1,1,302.27833333
136,7,1,38.9049122937816,1,0,1,200.08,1,1,304.24142857
136,8,1,24.811675116503,1,0,1,200.08,1,1,296.26125
136,9,1,26.4227858342735,1,0,1,200.08,1,1,290.90555556
136,10,1,48.7328657623989,1,0,1,200.08,1,1,297.71
136,11,1,25.4681341025577,1,0,1,200.08,1,1,300.84909091
137,2,1,24.3116703527375,1,0,1,95.09,1,1,181.885
137,3,1,26.9747291972794,1,0,1,95.09,1,1,196.69666667
137,4,1,28.8893856887743,1,0,1,95.09,1,1,208.5325
137,5,1,21.4953702025351,1,0,1,95.09,1,1,219.948
137,6,1,17.4006802059766,1,0,1,95.09,1,1,224.195
137,7,1,22.581593740563,1,0,1,95.09,1,1,237.38428571
137,8,1,21.6051535758236,1,0,1,95.09,1,1,263.91125
137,9,1,33.0732463944098,1,0,1,95.09,1,1,270.26888889
137,10,1,36.3221141290477,1,0,1,95.09,1,1,268.57
137,11,1,44.2530716948354,1,0,1,95.09,1,1,275.91818182
138,2,1,11.6751951667158,0,0,1,32.12,0,1,186.85
138,3,1,23.1579958111506,0,0,1,32.12,0,1,171.77
138,4,1,23.7501728272182,0,0,1,32.12,0,1,183.6725
138,5,1,16.0134087374718,0,0,1,32.12,0,1,185.872
138,6,1,7.56076147128393,0,0,1,32.12,0,1,192.40166667
138,7,1,23.9979546415304,0,0,1,32.12,0,1,194.09142857
138,8,1,28.2413282878725,0,0,1,32.12,0,1,207.9775
138,9,1,17.7173975037228,0,0,1,32.12,0,1,203.36555556
138,10,1,24.0008381504567,0,0,1,32.12,0,1,207.227
138,11,1,18.8396112854429,0,0,1,32.12,0,1,211.58545455
139,2,1,19.6213019528138,0,0,1,142.78,1,1,191.33
139,3,1,19.0737849196792,0,0,1,142.78,1,1,200.02
139,4,1,23.4796598375817,0,0,1,142.78,1,1,210.105
139,5,1,21.3591305142128,0,0,1,142.78,1,1,215.47
139,6,0,14.8907487649536,0,0,1,142.78,1,1,179.55833333
139,7,0,0,0,0,1,142.78,1,0,153.90714286
139,8,0,0,0,0,1,142.78,1,0,134.66875
139,9,0,0,0,0,1,142.78,1,0,119.70555556
139,10,0,0,0,0,1,142.78,1,0,107.735
139,11,0,0,0,0,1,142.78,1,0,97.940909091
140,2,1,21.4850510153331,1,0,0,68.36,1,1,191.55
140,3,1,36.0369025083969,1,0,0,68.36,1,1,246.79666667
140,4,1,34.0005182647548,1,0,0,68.36,1,1,307.68
140,5,1,35.7287317064115,1,0,0,68.36,1,1,347.682
140,6,1,32.8419709216655,1,0,0,68.36,1,1,340.77333333
140,7,1,35.6327244083282,1,0,0,68.36,1,1,321.94571429
140,8,1,39.8795322335294,1,0,0,68.36,1,1,323.80625
140,9,1,30.5665124442865,1,0,0,68.36,1,1,314.63
140,10,1,31.5241816009257,1,0,0,68.36,1,1,302.349
140,11,1,31.9049374289613,1,0,0,68.36,1,1,302.42
141,2,1,25.0080309470935,0,0,1,184.58,1,1,166.845
141,3,1,20.8096427365049,0,0,1,184.58,1,1,180.38666667
141,4,1,20.2338468013296,0,0,1,184.58,1,1,196.295
141,5,1,32.2161106340205,0,0,1,184.58,1,1,210.33
141,6,1,24.7681433807718,0,0,1,184.58,1,1,220.00833333
141,7,1,35.9982482659271,0,0,1,184.58,1,1,231.13428571
141,8,1,24.4834134372663,0,0,1,184.58,1,1,230.83125
141,9,1,31.0265761570351,0,0,1,184.58,1,1,245.91333333
141,10,1,16.0681887914635,0,0,1,184.58,1,1,247.259
141,11,1,25.3462025202178,0,0,1,184.58,1,1,240.95181818
142,2,0,0,1,0,1,54.51,0,1,27.18
142,3,0,0,1,0,1,54.51,0,0,18.12
142,4,0,0,1,0,1,54.51,0,0,13.59
142,5,0,0,1,0,1,54.51,0,0,10.872
142,6,0,0,1,0,1,54.51,0,0,9.06
142,7,0,0,1,0,1,54.51,0,0,7.7657142857
142,8,0,0,1,0,1,54.51,0,0,6.795
142,9,0,0,1,0,1,54.51,0,0,6.04
142,10,0,0,1,0,1,54.51,0,0,5.436
142,11,0,0,1,0,1,54.51,0,0,4.9418181818
143,2,1,15.5136501692598,1,1,0,171.76,1,1,176.4
143,3,1,22.3478531263687,1,1,0,171.76,1,1,204.28666667
143,4,1,15.388529736197,1,1,0,171.76,1,1,208.1075
143,5,1,13.8066600544617,1,1,0,171.76,1,1,231.504
143,6,1,32.4441097030884,1,1,0,171.76,1,1,266.255
143,7,1,32.729205227382,1,1,0,171.76,1,1,308.04857143
143,8,1,31.4800131233899,1,1,0,171.76,1,1,325.44875
143,9,1,33.527204891377,1,1,0,171.76,1,1,324.52555556
143,10,1,43.8305190553767,1,1,0,171.76,1,1,337.064
143,11,1,28.8458545488587,1,1,0,171.76,1,1,330.27181818
144,2,1,17.8887873317196,0,0,1,102.03,1,1,206.175
144,3,1,10.2778268632394,0,0,1,102.03,1,1,199.07333333
144,4,1,31.3913166764209,0,0,1,102.03,1,1,234.7025
144,5,1,29.647302772917,0,0,1,102.03,1,1,256.73
144,6,1,31.8208527558549,0,0,1,102.03,1,1,273.95666667
144,7,1,30.0705361235458,0,0,1,102.03,1,1,273.98428571
144,8,1,28.677105500824,0,0,1,102.03,1,1,289.5825
144,9,1,28.9373713171178,0,0,1,102.03,1,1,309.99777778
144,10,1,40.226705191295,0,0,1,102.03,1,1,306.356
144,11,1,23.6630641586751,0,0,1,102.03,1,1,301.21818182
145,2,1,18.9501556905471,0,1,1,183.34,0,1,240.345
145,3,1,33.9530853140205,0,1,1,183.34,0,1,302.58333333
145,4,1,29.6361362042611,0,1,1,183.34,0,1,326.2525
145,5,1,36.4067705086781,0,1,1,183.34,0,1,369.938
145,6,1,57.9448129580121,0,1,1,183.34,0,1,415.62
145,7,1,49.7737606402869,0,1,1,183.34,0,1,411.76285714
145,8,1,31.8191050721261,0,1,1,183.34,0,1,426.22375
145,9,1,47.294861972816,0,1,1,183.34,0,1,422.7
145,10,1,44.5300986748585,0,1,1,183.34,0,1,433.376
145,11,1,38.9276723936742,0,1,1,183.34,0,1,426.64545455
146,2,1,25.8064449910187,1,1,0,127.42,1,1,262.35
146,3,1,23.4082115246795,1,1,0,127.42,1,1,269.1
146,4,1,36.8359421424367,1,1,0,127.42,1,1,246.79
146,5,1,6.26315562139966,1,1,0,127.42,1,1,238.276
146,6,1,27.9138577112466,1,1,0,127.42,1,1,238.62833333
146,7,1,20.8404384601875,1,1,0,127.42,1,1,245.43
146,8,1,29.7028583561962,1,1,0,127.42,1,1,264.1025
146,9,1,23.2650112980848,1,1,0,127.42,1,1,275.21888889
146,10,1,22.1827403020361,1,1,0,127.42,1,1,274.36
146,11,1,13.1245844904357,1,1,0,127.42,1,1,264.01909091
147,2,1,46.4547492226318,1,0,1,78.01,1,1,276.025
147,3,1,37.5913041239538,1,0,1,78.01,1,1,289.00666667
147,4,1,40.6375762302909,1,0,1,78.01,1,1,274.4025
147,5,1,36.7835300124405,1,0,1,78.01,1,1,286.638
147,6,1,37.4139645573678,1,0,1,78.01,1,1,278.52666667
147,7,1,35.046622713009,1,0,1,78.01,1,1,272.88714286
147,8,1,31.1808742734212,1,0,1,78.01,1,1,265.61875
147,9,1,23.2535532811589,1,0,1,78.01,1,1,261.27555556
147,10,1,25.1165668085862,1,0,1,78.01,1,1,273.891
147,11,1,17.6878624903557,1,0,1,78.01,1,1,274.27909091
148,2,1,25.9612112924888,1,1,0,103.06,0,1,234.075
148,3,1,33.075549583397,1,1,0,103.06,0,1,285.56
148,4,1,25.8045784003058,1,1,0,103.06,0,1,279.6225
148,5,1,19.9541317650681,1,1,0,103.06,0,1,268.378
148,6,1,45.7017087854591,1,1,0,103.06,0,1,259.06166667
148,7,1,29.2092565487366,1,1,0,103.06,0,1,270.58285714
148,8,1,36.0481516729853,1,1,0,103.06,0,1,287.6575
148,9,1,22.7748516067658,1,1,0,103.06,0,1,279.62222222
148,10,1,25.2911583983589,1,1,0,103.06,0,1,283.103
148,11,1,28.3746164728366,1,1,0,103.06,0,1,280.41909091
149,2,0,7.18786560949655,0,0,1,45.44,1,1,101.43
149,3,0,0,0,0,1,45.44,1,0,67.62
149,4,0,0,0,0,1,45.44,1,0,50.715
149,5,0,0,0,0,1,45.44,1,0,40.572
149,6,1,0,0,0,1,45.44,1,0,47.735
149,7,0,9.89040918492207,0,0,1,45.44,1,1,40.915714286
149,8,0,0,0,0,1,45.44,1,0,35.80125
149,9,0,0,0,0,1,45.44,1,0,31.823333333
149,10,1,0,0,0,1,45.44,1,0,36.507
149,11,1,10.0589810897179,0,0,1,45.44,1,1,42.149090909
150,2,1,8.38133760037611,0,0,1,114.76,0,1,83.55
150,3,1,0,0,0,1,114.76,0,1,108.64
150,4,1,10.1854019620538,0,0,1,114.76,0,1,151.1975
150,5,1,27.9969921378564,0,0,1,114.76,0,1,177.548
150,6,1,27.3866170063215,0,0,1,114.76,0,1,182.165
150,7,1,24.7172521636201,0,0,1,114.76,0,1,179.82142857
150,8,0,10.2569052722387,0,0,1,114.76,0,1,157.34375
150,9,0,0,0,0,1,114.76,0,0,139.86111111
150,10,0,0,0,0,1,114.76,0,0,125.875
150,11,0,0,0,0,1,114.76,0,0,114.43181818
151,2,1,0,0,0,1,57.23,1,1,86.55
151,3,1,12.8798924491557,0,0,1,57.23,1,1,132.54
